         5335225 function calls (5159150 primitive calls) in 139.679 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      110    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:585(get)
     1736    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:1555(<genexpr>)
        6    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:2581(_init)
       13    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:2408(group)
      153    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1226(set_markerfacecolor)
       36    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\patches.py:394(set_facecolor)
       38    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\patches.py:387(_set_facecolor)
       25    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:940(get_xaxis_text1_transform)
     7336    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:11389(value)
      118    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:1098(set_fontsize)
        1    0.000    0.000    0.001    0.001 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\data_viewer.py:161(display_data)
       20    0.001    0.000    0.001    0.000 {method 'outer' of 'numpy.ufunc' objects}
      320    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\_collections_abc.py:698(values)
        6    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:2482(_unit_change_handler)
       90    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:2452(__init__)
       88    0.001    0.000    0.001    0.000 {built-in method sys.intern}
     9567    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\copy.py:107(_copy_immutable)
     2543    0.001    0.000    0.001    0.000 {built-in method builtins.delattr}
      112    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\colors.py:783(__copy__)
     3358    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\image.py:856(get_filterrad)
       28    0.001    0.000    0.001    0.000 {method 'load_char' of 'matplotlib.ft2font.FT2Font' objects}
      398    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\patches.py:317(get_patch_transform)
        1    0.000    0.000    0.001    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:14638(__init__)
       43    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:1730(__call__)
        1    0.000    0.000    0.001    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:14662(open)
     2627    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2695(get_matrix)
        8    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\legend.py:951(_auto_legend_data)
     7338    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:7425(is_ndpi)
      171    0.001    0.000    0.001    0.000 {built-in method _operator.index}
     3946    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:831(get_snap)
      473    0.001    0.000    0.001    0.000 {built-in method _tkinter._flatten}
      844    0.001    0.000    0.001    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
      347    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\results.py:224(__setitem__)
     4008    0.001    0.000    0.001    0.000 {built-in method builtins.callable}
      681    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\__init__.py:1306(_val_or_rc)
      156    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:737(set_transform)
        2    0.001    0.000    0.001    0.000 {built-in method matplotlib._path.cleanup_path}
      634    0.001    0.000    0.001    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:585(on_pan_motion)
        2    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\ttk.py:653(__init__)
     1128    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:429(<listcomp>)
     3946    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:983(get_hatch_color)
     7347    0.001    0.000    0.001    0.000 {built-in method _struct.calcsize}
      134    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:1030(set_linespacing)
      168    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\fromnumeric.py:1402(searchsorted)
     3092    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\exceptions.py:49(__init__)
       74    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:1090(set_label)
       43    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:582(_setResultsName)
     3358    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\image.py:837(get_filternorm)
       36    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:2373(pack_configure)
       65    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:1217(kern)
        6    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:2865(__init__)
        1    0.001    0.001    0.001    0.001 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\GUI.py:120(quit_software)
       13    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:142(to_raster)
      814    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\shape_base.py:207(_arrays_for_stack_dispatcher)
      260    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\_collections_abc.py:720(__len__)
      363    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:1040(set_visible)
     1796    0.001    0.000    0.001    0.000 {built-in method math.log10}
      136    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:835(limit_range_for_scale)
     3946    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:752(restore)
     3946    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:972(get_hatch)
        1    0.000    0.000    0.001    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\xml\etree\ElementPath.py:59(<module>)
       25    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:419(_get_text2_transform)
        5    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:1276(__init__)
      227    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\fromnumeric.py:3267(ndim)
        6    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:1997(__init__)
      844    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:1637(raise_if_exceeds)
  111/103    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2394(__eq__)
  204/110    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:992(get_yaxis_transform)
       42    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\re.py:188(match)
        3    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\offsetbox.py:651(draw)
        5    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\offsetbox.py:684(__init__)
     1679    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cm.py:459(get_array)
       43    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:519(copy)
      122    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:2398(__init__)
    75/67    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:4166(_generateDefaultName)
      162    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:73(wrapper)
       89    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:1023(reset_cache)
     1187    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:432(<listcomp>)
     2042    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:875(set_clip_rectangle)
       55    0.000    0.000    0.001    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:818(get_dic_ROI)
        6    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:2057(set_params)
       22    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:477(_get_text1_transform)
        2    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:788(set_subplotspec)
      111    0.001    0.000    0.001    0.000 {method 'globalgetvar' of '_tkinter.tkapp' objects}
        3    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\Image.py:3482(_open_core)
     2604    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:594(get_url)
       10    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\bezier.py:203(<listcomp>)
        6    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\gridspec.py:144(get_grid_positions)
     1679    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:953(set_gid)
     1679    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\image.py:820(get_resample)
     3946    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:995(get_sketch_params)
        2    0.001    0.000    0.001    0.000 {built-in method PIL._imaging.fill}
     2396    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:246(_get_multialignment)
       52    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\functools.py:650(cache)
       25    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:966(get_xaxis_text2_transform)
       43    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:1594(__or__)
       28    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\ntpath.py:450(normpath)
      154    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1128(set_linewidth)
     2400    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_stride_tricks_impl.py:553(<genexpr>)
       48    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\traceback.py:292(walk_stack)
      364    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:75(_scale_dashes)
     1679    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\numeric.py:212(_ones_like_dispatcher)
     3247    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:292(get_transform_rotates_text)
       13    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\colors.py:322(_to_rgba_no_colorcycle)
     1416    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:945(set_linewidth)
       47    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:2478(__init__)
       54    0.001    0.000    0.001    0.000 {built-in method math.factorial}
       97    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2685(__init__)
     1787    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backends\backend_agg.py:259(points_to_pixels)
        1    0.000    0.000    0.001    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\os.py:200(makedirs)
        3    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\ImageFile.py:113(__init__)
      644    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\widgets.py:78(get_active)
      252    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:1249(set_verticalalignment)
       16    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook.py:1401(_check_1d)
      265    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook.py:1758(safe_isfinite)
      112    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:1109(set_zorder)
     1702    0.001    0.000    0.001    0.000 {built-in method builtins.divmod}
      529    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook.py:2356(_is_torch_array)
        3    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\legend_handler.py:86(update_prop)
       16    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:1743(Error)
       60    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:613(set_parse_action)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:4387(get_default_bbox_extra_artists)
       22    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:1020(get_yaxis_text1_transform)
      153    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1408(set_dash_capstyle)
     3247    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:601(get_wrap)
      153    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1216(set_markeredgecolor)
      771    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\re.py:270(escape)
       26    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:1592(ship)
        6    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:121(_process_plot_format)
     1003    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\sre_parse.py:249(match)
       74    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:2523(_setup)
       51    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\offsetbox.py:70(_get_packed_offsets)
     2396    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:317(get_rotation_mode)
      277    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2440(transform_path_non_affine)
     3247    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:1351(get_parse_math)
       56    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\colors.py:1251(__init__)
       43    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:4347(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\ImageTk.py:133(__del__)
       39    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:2189(push_state)
       65    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:1242(hpack)
      654    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook.py:100(__call__)
      474    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\results.py:215(__getitem__)
       55    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\GUI.py:132(get_dic_ROI)
       51    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       22    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:480(_get_text2_transform)
      105    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:998(set_alpha)
  328/304    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:4167(<genexpr>)
       25    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\markers.py:776(_set_tickdown)
      193    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\ntpath.py:124(splitdrive)
       63    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\fromnumeric.py:2609(cumsum)
      153    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1236(set_markerfacecoloralt)
       16    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
        7    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:5542(__ilshift__)
       44    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:2445(subsuper)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\PngImagePlugin.py:754(_open)
     3142    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:265(get_loc)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:3190(set_axisbelow)
       56    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\image.py:756(set_interpolation)
       63    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\fromnumeric.py:2513(all)
       66    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\ntpath.py:77(join)
        5    0.000    0.000    0.000    0.000 {method 'convert2' of 'ImagingCore' objects}
       21    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:2471(grid_configure)
     1742    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\multiarray.py:1089(copyto)
        7    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:5520(__lshift__)
     1679    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\colors.py:1307(clip)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:1977(set_names_and_parse_actions)
       51    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\offsetbox.py:151(_get_aligned_offsets)
      969    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\image.py:124(<genexpr>)
       13    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
     3307    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:157(open_group)
      140    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:1217(set_rotation)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:876(_set_lim_and_transforms)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\legend_handler.py:77(_update_prop)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\widgets.py:258(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_shape_base_impl.py:801(split)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\legend_handler.py:83(_default_update_prop)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:1258(subplots_adjust)
      256    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:1000(set_horizontalalignment)
       56    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:1700(set_adjustable)
        6    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:2628(__init__)
     1371    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:901(get_position)
       56    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\numeric.py:143(ones)
       15    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:3284(add)
       52    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\functools.py:517(decorating_function)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_function_base_impl.py:4741(_get_gamma)
       33    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:4615(__init__)
       56    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:635(deletecommand)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\ttk.py:695(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method nt.mkdir}
       22    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:1046(get_yaxis_text2_transform)
      200    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
        7    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:2927(<listcomp>)
        6    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:2922(<listcomp>)
