11202292 function calls (10803815 primitive calls) in 198.083 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      156    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:2398(__init__)
  328/304    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:4167(<genexpr>)
        3    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\gridspec.py:551(_from_subplot_args)
        1    0.000    0.000    0.001    0.001 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:493(zoom_in)
       13    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\path.py:807(unit_circle)
       51    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\traceback.py:359(_dedented_lines)
     1701    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\ticker.py:237(set_locs)
     1692    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:1730(<lambda>)
     1026    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\text.py:321(set_antialiased)
      714    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:134(__setstate__)
     2815    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:914(set_linewidth)
       88    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:2445(subsuper)
      189    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\fromnumeric.py:1447(searchsorted)
       58    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:1109(get_kerning)
       43    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:519(copy)
       30    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:2199(math)
     4513    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\image.py:795(get_filternorm)
       31    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:3019(delete)
      321    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:951(y0)
        1    0.000    0.000    0.001    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\ImageColor.py:128(getcolor)
        3    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\gridspec.py:212(__getitem__)
      147    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\fromnumeric.py:2589(all)
      771    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\re\__init__.py:305(escape)
     4584    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\colorizer.py:87(norm)
       50    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\PngImagePlugin.py:195(call)
       20    0.001    0.000    0.001    0.000 {method 'outer' of 'numpy.ufunc' objects}
       81    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\patches.py:362(_set_edgecolor)
        4    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:772(_add_axes_internal)
       64    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:2478(__init__)
     3679    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\fromnumeric.py:2236(_clip_dispatcher)
        3    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:58(_get_running_interactive_framework)
     3544    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\getlimits.py:721(max)
       23    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:3833(set_ylabel)
     7347    0.001    0.000    0.001    0.000 {built-in method _struct.calcsize}
     4696    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:857(get_animated)
        4    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_function_base_impl.py:4639(_lerp)
      2/1    0.000    0.000    0.001    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\ImageColor.py:27(getrgb)
       17    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\traceback.py:697(_should_show_carets)
        3    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:1992(csnames)
       44    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:1932(set_minor_formatter)
        4    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:1754(_process_projection_requirements)
      134    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:643(get)
      121    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\functools.py:36(update_wrapper)
      104    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:1045(_translate_tick_params)
     5532    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:500(locator)
        4    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_function_base_impl.py:107(<lambda>)
     1318    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\lines.py:551(set_markevery)
     6499    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\colors.py:2186(vmax)
        4    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\gridspec.py:216(_normalize)
     6499    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\colors.py:2175(vmin)
       67    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\pathlib\_local.py:498(__init__)
       60    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\pathlib\_local.py:277(_raw_path)
     7325    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:15223(name)
        2    0.000    0.000    0.001    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:774(create_tag)
     6863    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:941(get_hatch)
     4637    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\markers.py:272(get_fillstyle)
       16    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:121(_process_plot_format)
        2    0.001    0.000    0.001    0.000 {method 'indices' of 'slice' objects}
        1    0.000    0.000    0.001    0.001 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:253(enable_functionalities_post_load)
     2017    0.001    0.000    0.001    0.000 {method 'extend' of 'list' objects}
     1080    0.001    0.000    0.001    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:571(on_pan_motion)
       75    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:2077(add)
       33    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:4615(__init__)
     1031    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\re\_parser.py:255(match)
     6863    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:960(get_hatch_linewidth)
        3    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\widgets.py:122(connect_event)
     6513    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:157(open_group)
     6863    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:968(get_sketch_params)
      901    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\results.py:215(__getitem__)
        3    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:3550(delete)
     1279    0.001    0.000    0.001    0.000 {method 'remove' of 'list' objects}
     7338    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:7409(is_ndpi)
      553    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:2421(transform_path_non_affine)
        2    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:4765(__init__)
       82    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:692(deletecommand)
       49    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:1158(get_inverted)
      151    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\_binary.py:94(i32be)
      357    0.001    0.000    0.001    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
     4034    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:511(formatter)
     3625    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\fromnumeric.py:3730(_mean_dispatcher)
       42    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\linalg\_linalg.py:148(_commonType)
     2371    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\colorizer.py:564(get_array)
     1734    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\image.py:126(<genexpr>)
   180/60    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:1612(hlist_out)
      889    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:3085(<genexpr>)
        3    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\ImageTk.py:133(__del__)
     1048    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:2465(parseImpl)
      135    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:766(set_clip_box)
     3083    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:844(set_clip_rectangle)
    50/43    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:4409(_generateDefaultName)
       67    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\pathlib\_local.py:505(__new__)
     6513    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:164(close_group)
       33    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:150(__init__)
       12    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\ma\core.py:6004(max)
       32    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\traceback.py:975(emit)
       30    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:2193(main)
       44    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:1988(set_minor_locator)
       90    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\numeric.py:64(zeros_like)
        3    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:123(__init__)
        5    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_version.py:55(__init__)
        3    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\ttk.py:1217(column)
     4302    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:594(get_url)
       30    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:2401(start_group)
     2142    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\colorizer.py:241(cmap)
       12    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tokenize.py:374(read_or_stop)
     3439    0.001    0.000    0.001    0.000 {built-in method math.floor}
      140    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\util.py:118(clear)
      978    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\re\_parser.py:163(__len__)
       25    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\traceback.py:625(output_line)
        7    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:3505(add_cascade)
      226    0.001    0.000    0.001    0.000 {built-in method numpy.empty}
       41    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:2390(contains_branch_seperately)
       50    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\traceback.py:400(_walk_tb_with_full_positions)
       49    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\ticker.py:2249(view_limits)
  273/103    0.002    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:3074(_update_title_position)
       12    0.001    0.000    0.001    0.000 {method 'readline' of '_io.BufferedReader' objects}
       43    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\patches.py:444(set_linestyle)
      436    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:956(x1)
       17    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\re\__init__.py:183(sub)
       20    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:513(cache_from_source)
        6    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:3509(add_checkbutton)
     1941    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
     7336    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:11379(value)
       13    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:733(_init_module_attrs)
      379    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\results.py:349(get)
        2    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\path.py:470(cleaned)
      852    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:220(get_tick_padding)
     3989    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\fromnumeric.py:3614(_round_dispatcher)
     1026    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\text.py:1349(set_parse_math)
        1    0.000    0.000    0.001    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:10518(__init__)
       71    0.000    0.000    0.001    0.000 <frozen ntpath>:99(join)
      151    0.001    0.000    0.001    0.000 {built-in method _struct.unpack_from}
     2373    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\image.py:317(_get_scalar_alpha)
        7    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:1381(contains_branch)
     3166    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:896(get_clip_on)
       78    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:1560(transform_bbox)
      280    0.001    0.000    0.001    0.000 {method 'clear' of 'dict' objects}
     1977    0.001    0.000    0.001    0.000 {method 'copy' of 'dict' objects}
        2    0.000    0.000    0.001    0.000 <frozen os>:202(makedirs)
        3    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:2164(contains_branch_seperately)
       69    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:2551(get_ticks_position)
        2    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:2801(__init__)
       66    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\mathtext.py:48(__init__)
     3221    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:900(get_clip_box)
       16    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:1743(Error)
        8    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:2156(__eq__)
        3    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\inspect.py:3342(signature)
        8    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:1701(__init__)
        4    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:1710(__eq__)
       38    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\PngImagePlugin.py:201(crc)
     3181    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
      312    0.001    0.000    0.001    0.000 {built-in method nt.fspath}
        1    0.000    0.000    0.001    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:7572(__init__)
     3466    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\fromnumeric.py:2014(_nonzero_dispatcher)
       15    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\PngImagePlugin.py:980(load_read)
       20    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:380(__init__)
     2095    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.RLock' objects}
        1    0.000    0.000    0.001    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\pyplot.py:556(draw_if_interactive)
       32    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\traceback.py:414(_get_code_position)
      242    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_api\__init__.py:168(check_getitem)
     1411    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:123(__call__)
      162    0.001    0.000    0.001    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
       10    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1233(path_stats)
      150    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\colorizer.py:581(_check_exclusionary_keywords)
        1    0.001    0.001    0.001    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:3508(draw_if_interactive)
        1    0.001    0.001    0.001    0.001 {built-in method matplotlib.backends._tkagg.enable_dpi_awareness}
        1    0.000    0.000    0.001    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\xml\etree\ElementPath.py:1(<module>)
      143    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:981(intervaly)
      771    0.001    0.000    0.001    0.000 {method 'translate' of 'str' objects}
      130    0.000    0.000    0.001    0.000 <frozen codecs>:322(decode)
        1    0.000    0.000    0.001    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\typing.py:2994(__new__)
      481    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\ticker.py:710(get_offset)
      517    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:1715(safe_isfinite)
       19    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:2227(mpl_connect)
        1    0.001    0.001    0.001    0.001 {method 'disable' of '_lsprof.Profiler' objects}
       67    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\pathlib\_local.py:117(__init__)
        3    0.001    0.000    0.001    0.000 {built-in method sys._current_frames}
        3    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\inspect.py:3066(from_callable)
       75    0.001    0.000    0.001    0.000 {method 'pop' of 'collections.OrderedDict' objects}
        2    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:5548(__or__)
       39    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\cycler\__init__.py:185(keys)
        1    0.000    0.000    0.001    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\path.py:819(circle)
        1    0.000    0.000    0.001    0.001 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\file_viewer.py:29(load_default_directory)
       67    0.001    0.000    0.001    0.000 {method 'isalpha' of 'str' objects}
      321    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:961(y1)
      137    0.001    0.000    0.001    0.000 {method 'globalgetvar' of '_tkinter.tkapp' objects}
  276/255    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:4410(<genexpr>)
       34    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_shape_base_impl.py:803(split)
      387    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:757(get_scale)
        2    0.001    0.000    0.001    0.000 {built-in method nt.mkdir}
     2815    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:661(get_sketch_params)
      138    0.001    0.000    0.001    0.000 {method 'interpaddr' of '_tkinter.tkapp' objects}
        7    0.001    0.000    0.001    0.000 {method 'encode' of 'ImagingEncoder' objects}
     1720    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\spines.py:559(__getattr__)
     3661    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:10397(nbytes)
     2371    0.001    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:922(set_gid)
      6/3    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\inspect.py:2477(_signature_from_callable)
      300    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\colors.py:207(_sanitize_extrema)
       69    0.000    0.000    0.001    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:2282(_get_ticks_position)
